config_id,epsilon,explore_traffic_ratio,expected_explore_batches,n_batches,final_regret_mean,final_regret_std,final_regret_cv,path_cumregret_std_mean,incremental_regret_var_mean,n_repeats
epsilon=0.05,0.05,0.05,30.0,600,8.084619820705642,2.2552907656419765,0.2789606457270776,1.1035545442797727,0.0001844082707470327,3
epsilon=0.1,0.1,0.1,60.0,600,5.484117667238405,0.23268534858570045,0.04242894895850621,0.24327561719064414,0.00023657440619228226,3
epsilon=0.15,0.15,0.15,90.0,600,6.883211325022844,1.059374966392409,0.15390708150151022,0.4420982505417076,0.00025151301386162087,3
epsilon=0.2,0.2,0.2,120.0,600,7.488947248033077,0.40677438311185327,0.05431663084803941,0.2565073139388852,0.0003086489675696147,3
epsilon=0.3,0.3,0.3,180.0,600,9.435043627988014,0.11969450560273756,0.012686163447901506,0.2891644053782596,0.0004639230985757888,3
epsilon=0.4,0.4,0.4,240.0,600,10.291287121490564,0.7491353901394063,0.0727931677831668,0.5025729582949335,0.0005019660021566466,3
epsilon=0.5,0.5,0.5,300.0,600,12.756097614861789,0.3809607920792527,0.029864995046400826,0.23584835803750545,0.0006628731222719793,3
epsilon=0.6,0.6,0.6,360.0,600,14.584236604395409,0.10604409205711149,0.007271144519497979,0.32711096241542736,0.0008501828019400912,3
epsilon=0.7,0.7,0.7,420.0,600,15.214015140362912,0.35701407366483545,0.023466131088411637,0.22034836951363038,0.000756812696452377,3
