setting,rep,policy,config_id,batch_index,cum_regret
shift,0,Epsilon_Greedy,epsilon=0.15,79,269.16571151552006
shift,0,Epsilon_Greedy,epsilon=0.15,80,275.21743293134523
shift,0,Epsilon_Greedy,epsilon=0.15,81,280.7934277822142
shift,0,Epsilon_Greedy,epsilon=0.15,82,285.42521048597393
shift,0,Epsilon_Greedy,epsilon=0.15,83,290.7137667505886
shift,0,Epsilon_Greedy,epsilon=0.15,84,296.474184874353
shift,0,Epsilon_Greedy,epsilon=0.15,85,302.8349301096394
shift,0,Epsilon_Greedy,epsilon=0.15,86,310.3321109460746
shift,0,Epsilon_Greedy,epsilon=0.15,87,315.97847888969443
shift,0,Epsilon_Greedy,epsilon=0.15,88,315.97847888969443
shift,0,Epsilon_Greedy,epsilon=0.15,89,316.4950001171753
shift,0,Epsilon_Greedy,epsilon=0.15,90,316.72320002427983
shift,0,Epsilon_Greedy,epsilon=0.15,91,316.9388864562884
shift,0,Epsilon_Greedy,epsilon=0.15,92,317.1003064988285
shift,0,Epsilon_Greedy,epsilon=0.15,93,317.32329671097153
shift,0,Epsilon_Greedy,epsilon=0.15,94,317.7329301994007
shift,0,Epsilon_Greedy,epsilon=0.15,95,317.82410695044746
shift,0,Epsilon_Greedy,epsilon=0.15,96,320.1379174172111
shift,0,Epsilon_Greedy,epsilon=0.15,97,320.3564963958231
shift,0,Epsilon_Greedy,epsilon=0.15,98,320.54415761790654
shift,0,Epsilon_Greedy,epsilon=0.15,99,320.64878500332765
shift,0,Epsilon_Greedy,epsilon=0.2,0,7.5501255861716094
shift,0,Epsilon_Greedy,epsilon=0.2,1,14.364135196195392
shift,0,Epsilon_Greedy,epsilon=0.2,2,18.71015945109449
shift,0,Epsilon_Greedy,epsilon=0.2,3,23.659605673598264
shift,0,Epsilon_Greedy,epsilon=0.2,4,30.372076277263595
shift,0,Epsilon_Greedy,epsilon=0.2,5,36.78689564867003
shift,0,Epsilon_Greedy,epsilon=0.2,6,41.322163743803934
shift,0,Epsilon_Greedy,epsilon=0.2,7,47.380503654171335
shift,0,Epsilon_Greedy,epsilon=0.2,8,53.63384628390361
shift,0,Epsilon_Greedy,epsilon=0.2,9,58.43068833535607
shift,0,Epsilon_Greedy,epsilon=0.2,10,65.12096248390114
shift,0,Epsilon_Greedy,epsilon=0.2,11,71.98505537426739
shift,0,Epsilon_Greedy,epsilon=0.2,12,77.02766323816454
shift,0,Epsilon_Greedy,epsilon=0.2,13,82.99392100318093
shift,0,Epsilon_Greedy,epsilon=0.2,14,88.29375807343465
shift,0,Epsilon_Greedy,epsilon=0.2,15,94.57422518477934
shift,0,Epsilon_Greedy,epsilon=0.2,16,100.61489519512027
shift,0,Epsilon_Greedy,epsilon=0.2,17,105.49200468619647
shift,0,Epsilon_Greedy,epsilon=0.2,18,110.54855598409895
shift,0,Epsilon_Greedy,epsilon=0.2,19,117.49333526294096
