policy,config_id,final_regret_mean,final_regret_std,final_regret_cv,n_repeats
Epsilon_Greedy,epsilon=0.15,7.102334666849814,0.9745401470967773,0.11203480762393479,3
Epsilon_Greedy,epsilon=0.2,7.394585477814573,0.25211480613239284,0.027838054996585617,3
