cooling_preset,rep,policy,config_id,batch_index,cum_regret
scale_default,0,Epsilon_Greedy,epsilon=0.3,73,1.1222479892441979
scale_default,0,Epsilon_Greedy,epsilon=0.3,74,1.1294120849027938
scale_default,0,Epsilon_Greedy,epsilon=0.3,75,1.1519828479606404
scale_default,0,Epsilon_Greedy,epsilon=0.3,76,1.2652006639821969
scale_default,0,Epsilon_Greedy,epsilon=0.3,77,1.2742849517320767
scale_default,0,Epsilon_Greedy,epsilon=0.3,78,1.2817003055523757
scale_default,0,Epsilon_Greedy,epsilon=0.3,79,1.282227850376164
scale_default,0,Epsilon_Greedy,epsilon=0.3,80,1.28966303624488
scale_default,0,Epsilon_Greedy,epsilon=0.3,81,1.293619614108553
scale_default,0,Epsilon_Greedy,epsilon=0.3,82,1.2971947121410823
scale_default,0,Epsilon_Greedy,epsilon=0.3,83,1.2971947121410823
scale_default,0,Epsilon_Greedy,epsilon=0.3,84,1.3053400391656185
scale_default,0,Epsilon_Greedy,epsilon=0.3,85,1.3069680978163658
scale_default,0,Epsilon_Greedy,epsilon=0.3,86,1.3203036498254817
scale_default,0,Epsilon_Greedy,epsilon=0.3,87,1.3254380689432794
scale_default,0,Epsilon_Greedy,epsilon=0.3,88,1.3430973993470896
scale_default,0,Epsilon_Greedy,epsilon=0.3,89,1.3503321800937724
scale_default,0,Epsilon_Greedy,epsilon=0.3,90,1.3600026180568432
scale_default,0,Epsilon_Greedy,epsilon=0.3,91,1.361694415473733
scale_default,0,Epsilon_Greedy,epsilon=0.3,92,1.3819878814499131
scale_default,0,Epsilon_Greedy,epsilon=0.3,93,1.3867365546492882
scale_default,0,Epsilon_Greedy,epsilon=0.3,94,1.3886418319343379
scale_default,0,Epsilon_Greedy,epsilon=0.3,95,1.411133467428095
scale_default,0,Epsilon_Greedy,epsilon=0.3,96,1.4193798452568425
scale_default,0,Epsilon_Greedy,epsilon=0.3,97,1.444086420983833
scale_default,0,Epsilon_Greedy,epsilon=0.3,98,1.4723556101566093
scale_default,0,Epsilon_Greedy,epsilon=0.3,99,1.4975842688568148
scale_default,0,Epsilon_Greedy,epsilon=0.3,100,1.5009705351078741
scale_default,0,Epsilon_Greedy,epsilon=0.3,101,1.5009705351078741
scale_default,0,Epsilon_Greedy,epsilon=0.3,102,1.5251351604561423
scale_default,0,Epsilon_Greedy,epsilon=0.3,103,1.544857348494095
scale_default,0,Epsilon_Greedy,epsilon=0.3,104,1.544857348494095
