policy,config_id,final_regret_mean,final_regret_std,final_regret_cv,n_repeats
Epsilon_Greedy,epsilon=0.15,285.70621032104026,42.44538806229039,0.1213012282444545,3
Epsilon_Greedy,epsilon=0.2,317.885697365704,82.71589047040314,0.21245762963591222,3
