policy,config_id,final_regret_mean,final_regret_std,final_regret_cv,n_repeats
Epsilon_Greedy,epsilon=0.1,7.284436229867623,4.533148874258162,0.5081107775358233,3
LinUCB_Vanilla,alpha=0.1|lambda_reg=50|use_momentum=False,7.829802360027756,0.35130931864374715,0.03663475070393114,3
AdaptiveEpsilonGreedy,anomaly_sensitivity=0.3|base_epsilon=0.05|gamma=0.9|max_epsilon=0.5,8.080299144984062,0.5381285497167922,0.05437671465617791,3
Thompson_Sampling,prior_lambda=0.1,14.925576277852835,0.289518752361099,0.015837986220208114,3
UCB,default,18.247995702627136,0.44583125649252003,0.01994847557666004,3
Random,default,20.15253055086494,0.531449276966554,0.02153211064409377,3
