policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,103,7.727352228944388,4.632889916009099,3.0944623129352884,12.360242144953487,3
Epsilon_Greedy,epsilon=0.02,104,7.804843948037981,4.708451999728313,3.0963919483096687,12.513295947766295,3
Epsilon_Greedy,epsilon=0.02,105,7.879389739490427,4.775546201544158,3.103843537946269,12.654935941034584,3
Epsilon_Greedy,epsilon=0.02,106,7.9251466084444395,4.823670987449122,3.101475620995317,12.748817595893563,3
Epsilon_Greedy,epsilon=0.02,107,7.965120428988105,4.869056585749656,3.096063843238449,12.834177014737762,3
Epsilon_Greedy,epsilon=0.02,108,8.025918045570892,4.89918236579664,3.126735679774252,12.92510041136753,3
Epsilon_Greedy,epsilon=0.02,109,8.09550932154933,4.953197170756178,3.142312150793151,13.048706492305508,3
Epsilon_Greedy,epsilon=0.02,110,8.154347473022247,5.045097284755404,3.1092501882668424,13.199444757777652,3
Epsilon_Greedy,epsilon=0.02,111,8.20474105024276,5.088623774581261,3.116117275661499,13.293364824824021,3
Epsilon_Greedy,epsilon=0.02,112,8.24346348109469,5.106218396216147,3.1372450848785425,13.349681877310836,3
Epsilon_Greedy,epsilon=0.02,113,8.293352074666585,5.154524889389808,3.138827185276776,13.447876964056393,3
Epsilon_Greedy,epsilon=0.02,114,8.340343629191304,5.197512678948923,3.142830950242381,13.537856308140228,3
Epsilon_Greedy,epsilon=0.02,115,8.398869747711109,5.283748618950209,3.115121128760899,13.682618366661318,3
Epsilon_Greedy,epsilon=0.02,116,8.435074566133059,5.331775049349413,3.103299516783646,13.76684961548247,3
Epsilon_Greedy,epsilon=0.02,117,8.485512959763048,5.367922280499435,3.1175906792636123,13.853435240262483,3
Epsilon_Greedy,epsilon=0.02,118,8.538955120173116,5.421045478274001,3.1179096418991143,13.960000598447117,3
Epsilon_Greedy,epsilon=0.02,119,8.58813203370842,5.447816351381855,3.140315682326566,14.035948385090276,3
Epsilon_Greedy,epsilon=0.02,120,8.667426902309337,5.5202396397251805,3.147187262584157,14.187666542034517,3
Epsilon_Greedy,epsilon=0.02,121,8.715264871492733,5.562372869469927,3.1528920020228064,14.27763774096266,3
Epsilon_Greedy,epsilon=0.02,122,8.773850900674875,5.625318928168781,3.1485319725060936,14.399169828843656,3
Epsilon_Greedy,epsilon=0.02,123,8.820300662302643,5.659714151878915,3.1605865104237276,14.480014814181558,3
Epsilon_Greedy,epsilon=0.02,124,8.880843917709583,5.724145972425382,3.1566979452842014,14.604989890134966,3
Epsilon_Greedy,epsilon=0.02,125,8.94674493281017,5.7834982568841165,3.163246675926053,14.730243189694285,3
Epsilon_Greedy,epsilon=0.02,126,8.978293546148082,5.804003579369696,3.174289966778386,14.782297125517779,3
Epsilon_Greedy,epsilon=0.02,127,9.053530420155136,5.863826546846927,3.1897038733082086,14.917356967002064,3
Epsilon_Greedy,epsilon=0.02,128,9.096689864899538,5.895224382841587,3.2014654820579516,14.991914247741125,3
Epsilon_Greedy,epsilon=0.02,129,9.160393291190708,5.950131012867088,3.2102622783236203,15.110524304057796,3
Epsilon_Greedy,epsilon=0.02,130,9.214830988663984,6.00703601359922,3.207794975064764,15.221867002263203,3
Epsilon_Greedy,epsilon=0.02,131,9.270123997471595,6.058210591170329,3.2119134063012664,15.328334588641923,3
Epsilon_Greedy,epsilon=0.02,132,9.343098855043884,6.139746662646778,3.203352192397106,15.482845517690663,3
Epsilon_Greedy,epsilon=0.02,133,9.405601779106966,6.220907975209411,3.184693803897555,15.626509754316377,3
Epsilon_Greedy,epsilon=0.02,134,9.446532608412623,6.227958179700523,3.2185744287121,15.674490788113147,3
Epsilon_Greedy,epsilon=0.02,135,9.517226982548166,6.2879892449705,3.229237737577666,15.805216227518667,3
Epsilon_Greedy,epsilon=0.02,136,9.550276612349675,6.324461002183817,3.225815610165858,15.874737614533492,3
Epsilon_Greedy,epsilon=0.02,137,9.62073080388254,6.34779473159139,3.2729360722911496,15.96852553547393,3
Epsilon_Greedy,epsilon=0.02,138,9.666711762815106,6.385265289721496,3.2814464730936104,16.051977052536603,3
Epsilon_Greedy,epsilon=0.02,139,9.746419979939967,6.457114010296019,3.289305969643948,16.203533990235986,3
Epsilon_Greedy,epsilon=0.02,140,9.803628215613942,6.513495959661764,3.2901322559521784,16.31712417527571,3
Epsilon_Greedy,epsilon=0.02,141,9.860877205515386,6.580893082106396,3.2799841234089904,16.441770287621782,3
