cooling_preset,policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
scale_default,Epsilon_Greedy,epsilon=0.3,0,0.08309744261960192,0.06677041913316627,0.01632702348643565,0.14986786175276817,5
scale_default,Epsilon_Greedy,epsilon=0.3,1,0.14405613344386264,0.11480510466198313,0.029251028781879518,0.25886123810584577,5
scale_default,Epsilon_Greedy,epsilon=0.3,2,0.22033016222583973,0.17738734666527606,0.042942815560563674,0.3977175088911158,5
scale_default,Epsilon_Greedy,epsilon=0.3,3,0.28900853176008523,0.25378182363252394,0.03522670812756129,0.5427903553926092,5
scale_default,Epsilon_Greedy,epsilon=0.3,4,0.373959984095643,0.3626644274510006,0.011295556644642435,0.7366244115466436,5
scale_default,Epsilon_Greedy,epsilon=0.3,5,0.47946477397489107,0.41579288733103165,0.06367188664385942,0.8952576613059227,5
scale_default,Epsilon_Greedy,epsilon=0.3,6,0.5313158947964975,0.457960705395589,0.07335518940090857,0.9892766001920865,5
scale_default,Epsilon_Greedy,epsilon=0.3,7,0.5716391005697845,0.49032404501831,0.0813150555514745,1.0619631455880945,5
scale_default,Epsilon_Greedy,epsilon=0.3,8,0.6210475246527511,0.521857391742547,0.09919013291020418,1.142904916395298,5
scale_default,Epsilon_Greedy,epsilon=0.3,9,0.661112075210901,0.5588838113041373,0.10222826390676365,1.2199958865150382,5
scale_default,Epsilon_Greedy,epsilon=0.3,10,0.7244820575947487,0.6308001273968035,0.09368193019794524,1.3552821849915522,5
scale_default,Epsilon_Greedy,epsilon=0.3,11,0.7726137009168592,0.6418289095877646,0.1307847913290946,1.414442610504624,5
scale_default,Epsilon_Greedy,epsilon=0.3,12,0.8476011081128008,0.6699320553927872,0.17766905272001354,1.517533163505588,5
scale_default,Epsilon_Greedy,epsilon=0.3,13,0.8596184276522564,0.6664529637028989,0.19316546394935752,1.5260713913551553,5
scale_default,Epsilon_Greedy,epsilon=0.3,14,0.8725710367204821,0.6698882492975934,0.2026827874228887,1.5424592860180755,5
scale_default,Epsilon_Greedy,epsilon=0.3,15,0.8939111157044927,0.6697777865961906,0.22413332910830208,1.5636889023006832,5
scale_default,Epsilon_Greedy,epsilon=0.3,16,0.9054782122712632,0.6763037148583441,0.22917449741291918,1.5817819271296072,5
scale_default,Epsilon_Greedy,epsilon=0.3,17,0.9163063027957643,0.6765167255096971,0.2397895772860672,1.5928230283054614,5
scale_default,Epsilon_Greedy,epsilon=0.3,18,0.9347819573798939,0.6688813364707294,0.26590062090916444,1.6036632938506235,5
scale_default,Epsilon_Greedy,epsilon=0.3,19,0.942634414397028,0.6704774795629441,0.2721569348340839,1.6131118939599722,5
scale_default,Epsilon_Greedy,epsilon=0.3,20,0.9548272564871979,0.6593376168813362,0.2954896396058617,1.614164873368534,5
scale_default,Epsilon_Greedy,epsilon=0.3,21,0.9682684722506719,0.6512836731543271,0.3169847990963448,1.619552145404999,5
scale_default,Epsilon_Greedy,epsilon=0.3,22,0.9847968418312727,0.6374257924849246,0.3473710493463481,1.6222226343161972,5
scale_default,Epsilon_Greedy,epsilon=0.3,23,1.0266005884088236,0.6414141682096771,0.3851864201991465,1.6680147566185006,5
scale_default,Epsilon_Greedy,epsilon=0.3,24,1.038816529731983,0.6361171152361789,0.40269941449580404,1.6749336449681618,5
scale_default,Epsilon_Greedy,epsilon=0.3,25,1.0515809925021506,0.6318797727276041,0.41970121977454655,1.6834607652297549,5
scale_default,Epsilon_Greedy,epsilon=0.3,26,1.0581842691010066,0.6263037775915146,0.43188049150949204,1.6844880466925212,5
scale_default,Epsilon_Greedy,epsilon=0.3,27,1.0681746787324575,0.6169859796272881,0.45118869910516946,1.6851606583597456,5
scale_default,Epsilon_Greedy,epsilon=0.3,28,1.090338976047681,0.6199735985796513,0.47036537746802964,1.7103125746273322,5
scale_default,Epsilon_Greedy,epsilon=0.3,29,1.1208006493086222,0.6169176690445335,0.5038829802640887,1.7377183183531557,5
scale_default,Epsilon_Greedy,epsilon=0.3,30,1.1385969272970997,0.6215423656539497,0.51705456164315,1.7601392929510493,5
scale_default,Epsilon_Greedy,epsilon=0.3,31,1.162922566034362,0.600756747482287,0.562165818552075,1.763679313516649,5
scale_default,Epsilon_Greedy,epsilon=0.3,32,1.1736385178564475,0.6107486722888812,0.5628898455675663,1.7843871901453285,5
scale_default,Epsilon_Greedy,epsilon=0.3,33,1.1908765363466192,0.5906012613200823,0.6002752750265369,1.7814777976667013,5
scale_default,Epsilon_Greedy,epsilon=0.3,34,1.1986682421434331,0.5848472301752392,0.6138210119681939,1.7835154723186724,5
scale_default,Epsilon_Greedy,epsilon=0.3,35,1.2143502689237855,0.5813391413722275,0.633011127551558,1.795689410296013,5
scale_default,Epsilon_Greedy,epsilon=0.3,36,1.2239339763282984,0.582839322297856,0.6410946540304424,1.8067732986261542,5
scale_default,Epsilon_Greedy,epsilon=0.3,37,1.2314754347625099,0.5807936686777447,0.6506817660847651,1.8122691034402547,5
scale_default,Epsilon_Greedy,epsilon=0.3,38,1.2398032864569182,0.5825346751531073,0.6572686113038109,1.8223379616100255,5
scale_default,Epsilon_Greedy,epsilon=0.3,39,1.2479507307396862,0.5925377661403852,0.655412964599301,1.8404884968800714,5
scale_default,Epsilon_Greedy,epsilon=0.3,40,1.2592128362058448,0.5842718688503241,0.6749409673555207,1.843484705056169,5
scale_default,Epsilon_Greedy,epsilon=0.3,41,1.2802532360558656,0.5887175478294705,0.6915356882263951,1.8689707838853362,5
scale_default,Epsilon_Greedy,epsilon=0.3,42,1.2949207279854567,0.5793105708898093,0.7156101570956473,1.8742312988752658,5
scale_default,Epsilon_Greedy,epsilon=0.3,43,1.3026577295069672,0.57109488907298,0.7315628404339872,1.8737526185799473,5
scale_default,Epsilon_Greedy,epsilon=0.3,44,1.314161199525031,0.5831188092521737,0.7310423902728573,1.8972800087772048,5
scale_default,Epsilon_Greedy,epsilon=0.3,45,1.361607164204976,0.5881580333856027,0.7734491308193734,1.9497651975905788,5
scale_default,Epsilon_Greedy,epsilon=0.3,46,1.3745200114067864,0.5967091182239296,0.7778108931828568,1.971229129630716,5
scale_default,Epsilon_Greedy,epsilon=0.3,47,1.394077995407248,0.6027449275036731,0.7913330679035748,1.9968229229109211,5
scale_default,Epsilon_Greedy,epsilon=0.3,48,1.417781575435082,0.6244653647190004,0.7933162107160816,2.042246940154082,5
scale_default,Epsilon_Greedy,epsilon=0.3,49,1.4273925264671747,0.6161595439499011,0.8112329825172736,2.0435520704170758,5
scale_default,Epsilon_Greedy,epsilon=0.3,50,1.4554856523833333,0.5973887704616764,0.8580968819216569,2.0528744228450098,5
scale_default,Epsilon_Greedy,epsilon=0.3,51,1.473778612409877,0.6211402829884838,0.8526383294213933,2.0949188953983606,5
scale_default,Epsilon_Greedy,epsilon=0.3,52,1.522771705658039,0.6266687146458476,0.8961029910121914,2.1494404203038866,5
scale_default,Epsilon_Greedy,epsilon=0.3,53,1.5307369893272704,0.6234799074860199,0.9072570818412505,2.15421689681329,5
scale_default,Epsilon_Greedy,epsilon=0.3,54,1.5469333274303463,0.6215572053932201,0.9253761220371262,2.1684905328235664,5
scale_default,Epsilon_Greedy,epsilon=0.3,55,1.557821125479228,0.6233843921820926,0.9344367332971354,2.1812055176613208,5
scale_default,Epsilon_Greedy,epsilon=0.3,56,1.5728319275742535,0.631033277884849,0.9417986496894045,2.2038652054591026,5
scale_default,Epsilon_Greedy,epsilon=0.3,57,1.594112616004445,0.6189424661255778,0.9751701498788672,2.2130550821300226,5
scale_default,Epsilon_Greedy,epsilon=0.3,58,1.60385271567529,0.617575183872413,0.986277531802877,2.221427899547703,5
scale_default,Epsilon_Greedy,epsilon=0.3,59,1.6234648840956514,0.6155316646824807,1.0079332194131707,2.238996548778132,5
scale_default,Epsilon_Greedy,epsilon=0.3,60,1.6579179994542272,0.5831230161316714,1.0747949833225559,2.241041015585899,5
scale_default,Epsilon_Greedy,epsilon=0.3,61,1.6750691584367583,0.578599103885184,1.0964700545515744,2.253668262321942,5
scale_default,Epsilon_Greedy,epsilon=0.3,62,1.687588734005366,0.5833196094706432,1.1042691245347227,2.270908343476009,5
scale_default,Epsilon_Greedy,epsilon=0.3,63,1.693591343270123,0.5819453969758236,1.1116459462942996,2.2755367402459465,5
scale_default,Epsilon_Greedy,epsilon=0.3,64,1.7161964277398731,0.5770587581887772,1.139137669551096,2.2932551859286505,5
scale_default,Epsilon_Greedy,epsilon=0.3,65,1.7463779550163607,0.575869499174705,1.1705084558416559,2.3222474541910656,5
scale_default,Epsilon_Greedy,epsilon=0.3,66,1.7632911384482095,0.5757128939341053,1.1875782445141043,2.3390040323823147,5
scale_default,Epsilon_Greedy,epsilon=0.3,67,1.7871591112713852,0.5643850278397472,1.2227740834316378,2.3515441391111325,5
scale_default,Epsilon_Greedy,epsilon=0.3,68,1.8175166347338343,0.5566705717264072,1.2608460630074272,2.3741872064602414,5
scale_default,Epsilon_Greedy,epsilon=0.3,69,1.8222691888009321,0.5551301278997983,1.2671390609011337,2.3773993167007306,5
scale_default,Epsilon_Greedy,epsilon=0.3,70,1.8307697839963715,0.5537804674237825,1.276989316572589,2.384550251420154,5
scale_default,Epsilon_Greedy,epsilon=0.3,71,1.8407728374889671,0.5469190613885281,1.293853776100439,2.3876918988774953,5
scale_default,Epsilon_Greedy,epsilon=0.3,72,1.8566678473656058,0.5449362160948373,1.3117316312707685,2.401604063460443,5
scale_default,Epsilon_Greedy,epsilon=0.3,73,1.8633120307306883,0.5403591782905192,1.322952852440169,2.4036712090212076,5
scale_default,Epsilon_Greedy,epsilon=0.3,74,1.88057121795011,0.5427332225908702,1.3378379953592399,2.42330444054098,5
scale_default,Epsilon_Greedy,epsilon=0.3,75,1.8902127346564916,0.5355804727747266,1.354632261881765,2.4257932074312185,5
scale_default,Epsilon_Greedy,epsilon=0.3,76,1.9196741057593951,0.49895498907811614,1.420719116681279,2.4186290948375113,5
scale_default,Epsilon_Greedy,epsilon=0.3,77,1.940372902648828,0.5105856258540523,1.4297872767947757,2.45095852850288,5
scale_default,Epsilon_Greedy,epsilon=0.3,78,1.9518777354550518,0.5136383068656992,1.4382394285893527,2.465516042320751,5
scale_default,Epsilon_Greedy,epsilon=0.3,79,1.9719396498258568,0.5194043575370618,1.452535292288795,2.4913440073629185,5
scale_default,Epsilon_Greedy,epsilon=0.3,80,1.9779441524685293,0.520442987058358,1.4575011654101713,2.498387139526887,5
scale_default,Epsilon_Greedy,epsilon=0.3,81,1.9828575363917316,0.5202428422722946,1.462614694119437,2.5031003786640262,5
scale_default,Epsilon_Greedy,epsilon=0.3,82,2.0083084734672965,0.5230874060326103,1.4852210674346862,2.5313958794999065,5
scale_default,Epsilon_Greedy,epsilon=0.3,83,2.0167454112342935,0.5266272832112844,1.4901181280230091,2.543372694445578,5
scale_default,Epsilon_Greedy,epsilon=0.3,84,2.034490451067794,0.5319341410372118,1.5025563100305823,2.566424592105006,5
scale_default,Epsilon_Greedy,epsilon=0.3,85,2.0379423627727604,0.5324001594188369,1.5055422033539236,2.570342522191597,5
scale_default,Epsilon_Greedy,epsilon=0.3,86,2.046466860758519,0.532506861246867,1.513959999511652,2.5789737220053857,5
scale_default,Epsilon_Greedy,epsilon=0.3,87,2.06328687671031,0.5279780896143008,1.535308787096009,2.591264966324611,5
scale_default,Epsilon_Greedy,epsilon=0.3,88,2.090724566212817,0.5432062111619469,1.54751835505087,2.633930777374764,5
scale_default,Epsilon_Greedy,epsilon=0.3,89,2.1186392817114186,0.5810064201651273,1.5376328615462913,2.6996457018765456,5
scale_default,Epsilon_Greedy,epsilon=0.3,90,2.1340966418924547,0.5770036511064548,1.5570929907859998,2.7111002929989096,5
scale_default,Epsilon_Greedy,epsilon=0.3,91,2.1344350013758326,0.5764364498285147,1.557998551547318,2.7108714512043472,5
scale_default,Epsilon_Greedy,epsilon=0.3,92,2.1398262728666055,0.5695263395178622,1.5702999333487433,2.7093526123844676,5
scale_default,Epsilon_Greedy,epsilon=0.3,93,2.1518889411654465,0.5725444438117215,1.579344497353725,2.724433384977168,5
scale_default,Epsilon_Greedy,epsilon=0.3,94,2.157849194327465,0.5806281979386007,1.5772209963888644,2.7384773922660655,5
scale_default,Epsilon_Greedy,epsilon=0.3,95,2.1896091161689974,0.575053943554462,1.6145551726145353,2.7646630597234596,5
scale_default,Epsilon_Greedy,epsilon=0.3,96,2.195129599584779,0.5728542392698128,1.622275360314966,2.7679838388545916,5
scale_default,Epsilon_Greedy,epsilon=0.3,97,2.2170069894456392,0.5874792013872251,1.629527788058414,2.8044861908328644,5
scale_default,Epsilon_Greedy,epsilon=0.3,98,2.2594349739486868,0.5716546618696173,1.6877803120790693,2.831089635818304,5
scale_default,Epsilon_Greedy,epsilon=0.3,99,2.2684846838104376,0.5633313952070673,1.7051532886033702,2.831816079017505,5
scale_default,Epsilon_Greedy,epsilon=0.3,100,2.274617299943061,0.5691977756163955,1.7054195243266657,2.8438150755594567,5
scale_default,Epsilon_Greedy,epsilon=0.3,101,2.2886275189114453,0.572911706219923,1.7157158126915224,2.8615392251313683,5
