config_id,epsilon,explore_traffic_ratio,expected_explore_batches,n_batches,final_regret_mean,final_regret_std,final_regret_cv,path_cumregret_std_mean,incremental_regret_var_mean,n_repeats
epsilon=0.05,0.05,0.05,30.0,600,80.00073744697876,7.816658406255058,0.09770732940350234,4.273423408215035,0.009604073207938376,3
epsilon=0.1,0.1,0.1,60.0,600,69.80808034013835,3.061944660426803,0.04386232432560163,1.6494095051507294,0.007124286856698145,3
epsilon=0.15,0.15,0.15,90.0,600,69.50712506482178,2.5936961693132816,0.0373155437934517,0.8091859856019133,0.006554900538325715,3
epsilon=0.2,0.2,0.2,120.0,600,69.90281038349484,3.5033224728523433,0.0501170475640781,1.5271187465752831,0.007200076846959391,3
epsilon=0.3,0.3,0.3,180.0,600,70.27021144270307,1.2613021625941867,0.017949315032624133,0.716129043847316,0.007695874661825066,3
epsilon=0.4,0.4,0.4,240.0,600,74.72460078190774,1.5602249852134216,0.020879669732423407,0.5141524295094075,0.008265619779989125,3
epsilon=0.5,0.5,0.5,300.0,600,73.66510040324836,1.0433622802057378,0.014163590010660318,0.521075983856382,0.00890949549169702,3
epsilon=0.6,0.6,0.6,360.0,600,76.02631956321521,3.9613182479287588,0.05210456419154892,1.5753506776001625,0.009264006091476274,3
epsilon=0.7,0.7,0.7,420.0,600,77.67884520987785,1.8802499264485626,0.024205430981477375,1.1845981924089177,0.010130836237919274,3
