policy,config_id,final_regret_mean,final_regret_std,final_regret_best,n_repeats
Epsilon_Greedy,epsilon=0.15,69.50712506482178,3.1766160813144535,67.34333088917124,3
Epsilon_Greedy,epsilon=0.1,69.80808034013835,3.7501010193425817,65.63895509377835,3
Epsilon_Greedy,epsilon=0.2,69.90281038349484,4.290676231456806,66.2570181383913,3
Epsilon_Greedy,epsilon=0.3,70.27021144270307,1.5447733549123503,68.4939074755146,3
Epsilon_Greedy,epsilon=0.5,73.66510040324836,1.27785260168541,72.28944323770531,3
Epsilon_Greedy,epsilon=0.4,74.72460078190774,1.910877548857153,72.95138404156751,3
Epsilon_Greedy,epsilon=0.6,76.02631956321521,4.851604208100663,70.82037511509864,3
Epsilon_Greedy,epsilon=0.7,77.67884520987785,2.302826454352291,75.85097271163335,3
Epsilon_Greedy,epsilon=0.05,80.00073744697876,9.573412294480837,69.99976882684629,3
